jday,jday_day,jday_time,Fd_7098,Fd_7085,dV_ 7098,dV_7085
201.6597222,201,0.659722222,0.055503623,0.051208162,-0.181,-0.306
201.6666667,201,0.666666667,0.048787928,0.048516623,-0.184,-0.308
201.6736111,201,0.673611111,0.046747496,0.047195215,-0.185,-0.309
201.6805556,201,0.680555556,0.046918284,0.044595756,-0.185,-0.311
201.6875,201,0.6875,0.044913783,0.042056865,-0.186,-0.313
201.6944444,201,0.694444444,0.036792689,0.03957788,-0.19,-0.315
201.7013889,201,0.701388889,0.033050006,0.035969876,-0.192,-0.318
201.7083333,201,0.708333333,0.029460048,0.031364101,-0.194,-0.322
201.7152778,201,0.715277778,0.02602126,0.025932794,-0.196,-0.327
201.7222222,201,0.722222222,0.024429187,0.022847127,-0.197,-0.33
201.7291667,201,0.729166667,0.022872142,0.020862142,-0.198,-0.332
201.7361111,201,0.736111111,0.021350094,0.020862293,-0.199,-0.332
201.7430556,201,0.743055556,0.021487143,0.021847693,-0.199,-0.331
201.75,201,0.75,0.021624351,0.021847464,-0.199,-0.331
201.7569444,201,0.756944444,0.016994446,0.020861616,-0.202,-0.332
201.7638889,201,0.763888889,0.012716861,0.018933725,-0.205,-0.334
201.7708333,201,0.770833333,0.011450189,0.018932967,-0.206,-0.334
201.7777778,201,0.777777778,0.010221174,0.017990295,-0.207,-0.335
201.7847222,201,0.784722222,0.010335956,0.016149905,-0.207,-0.337
201.7916667,201,0.791666667,0.006666224,0.014368971,-0.21,-0.339
201.7986111,201,0.798611111,0.003438626,0.011812286,-0.213,-0.342
201.8055556,201,0.805555556,0.00080561,0.009397568,-0.216,-0.345
201.8125,201,0.8125,0.000189944,0.007870137,-0.217,-0.347
201.8194444,201,0.819444444,0,0.006413047,-0.218,-0.349
201.8263889,201,0.826388889,0.000298291,0.005711572,-0.217,-0.35
201.8333333,201,0.833333333,0.000355609,0.005029674,-0.217,-0.351
201.8402778,201,0.840277778,0,0.00373059,-0.22,-0.353
201.8472222,201,0.847222222,0,0.003114454,-0.222,-0.354
201.8541667,201,0.854166667,0,0.002523659,-0.223,-0.355
201.8611111,201,0.861111111,0,0.002521849,-0.223,-0.355
201.8680556,201,0.868055556,0,0.003108792,-0.22,-0.354
201.875,201,0.875,0,0.002517967,-0.222,-0.355
201.8819444,201,0.881944444,0,0.002515899,-0.222,-0.355
201.8888889,201,0.888888889,0,0.001953193,-0.223,-0.356
201.8958333,201,0.895833333,0,0.001951074,-0.225,-0.356
201.9027778,201,0.902777778,0,0.002509217,-0.223,-0.355
201.9097222,201,0.909722222,0,0.002506837,-0.224,-0.355
201.9166667,201,0.916666667,0,0.003092553,-0.223,-0.354
201.9236111,201,0.923611111,0,0.00308992,-0.224,-0.354
201.9305556,201,0.930555556,0,0.00249927,-0.225,-0.355
201.9375,201,0.9375,0,0.002496613,-0.226,-0.355
201.9444444,201,0.944444444,0,0.002493893,-0.222,-0.355
201.9513889,201,0.951388889,0,0.002491112,-0.222,-0.355
201.9583333,201,0.958333333,0,0.002488272,-0.224,-0.355
201.9652778,201,0.965277778,0,0.002485376,-0.225,-0.355
201.9722222,201,0.972222222,0,0.001923409,-0.226,-0.356
201.9791667,201,0.979166667,0,0.001920556,-0.226,-0.356
201.9861111,201,0.986111111,0,0.001917657,-0.227,-0.356
201.9930556,201,0.993055556,0,0.001914713,-0.226,-0.356
202,202,0,0,0.001911728,-0.228,-0.356
202.0069444,202,0.006944444,0,0.001908702,-0.228,-0.356
202.0138889,202,0.013888889,0,0.00190564,-0.227,-0.356
202.0208333,202,0.020833333,0,0.001902542,-0.228,-0.356
202.0277778,202,0.027777778,0,0.001899412,-0.226,-0.356
202.0347222,202,0.034722222,0,0.001896251,-0.227,-0.356
202.0416667,202,0.041666667,0,0.00136797,-0.227,-0.357
202.0486111,202,0.048611111,0,0.001889847,-0.226,-0.356
202.0555556,202,0.055555556,0,0.001886608,-0.224,-0.356
202.0625,202,0.0625,0,0.001883348,-0.225,-0.356
202.0694444,202,0.069444444,0,0.001355782,-0.223,-0.357
202.0763889,202,0.076388889,0,0.00135269,-0.223,-0.357
202.0833333,202,0.083333333,0,0.00086448,-0.226,-0.358
202.0902778,202,0.090277778,0,0.000861621,-0.226,-0.358
202.0972222,202,0.097222222,0,0.00042444,-0.227,-0.359
202.1041667,202,0.104166667,0,0.00042193,-0.225,-0.359
202.1111111,202,0.111111111,0,0.000853005,-0.224,-0.358
202.1180556,202,0.118055556,0,0.000416906,-0.225,-0.359
202.125,202,0.125,0,6.30E-05,-0.224,-0.36
202.1319444,202,0.131944444,0,6.13E-05,-0.223,-0.36
202.1388889,202,0.138888889,0,5.95E-05,-0.224,-0.36
202.1458333,202,0.145833333,0,5.78E-05,-0.224,-0.36
202.1527778,202,0.152777778,0,0,-0.226,-0.361
202.1597222,202,0.159722222,0,0,-0.224,-0.361
202.1666667,202,0.166666667,0,0,-0.223,-0.361
202.1736111,202,0.173611111,0,0,-0.225,-0.361
202.1805556,202,0.180555556,0,0,-0.225,-0.361
202.1875,202,0.1875,0,0,-0.225,-0.361
202.1944444,202,0.194444444,0.000199774,4.61E-05,-0.222,-0.36
202.2013889,202,0.201388889,0.00175608,4.45E-05,-0.22,-0.36
202.2083333,202,0.208333333,0.004774119,0.000384832,-0.217,-0.359
202.2152778,202,0.215277778,0.002835688,4.13E-05,-0.219,-0.36
202.2222222,202,0.222222222,0.002924016,0.000380107,-0.219,-0.359
202.2291667,202,0.229166667,0.003013,0.000377774,-0.219,-0.359
202.2361111,202,0.236111111,0.000553257,3.68E-05,-0.222,-0.36
202.2430556,202,0.243055556,0.001382957,3.53E-05,-0.221,-0.36
202.25,202,0.25,0.002333886,0.000370913,-0.22,-0.359
202.2569444,202,0.256944444,0.003375442,3.24E-05,-0.219,-0.36
202.2638889,202,0.263888889,0.001617339,3.10E-05,-0.221,-0.36
202.2708333,202,0.270833333,0.002592827,2.97E-05,-0.22,-0.36
202.2777778,202,0.277777778,0.000274199,2.83E-05,-0.223,-0.36
202.2847222,202,0.284722222,0,2.70E-05,-0.224,-0.36
202.2916667,202,0.291666667,0.000391879,2.57E-05,-0.223,-0.36
202.2986111,202,0.298611111,0.002025568,2.45E-05,-0.221,-0.36
202.3055556,202,0.305555556,0.005088712,2.33E-05,-0.218,-0.36
202.3125,202,0.3125,0.005190129,0.000351761,-0.218,-0.359
202.3194444,202,0.319444444,0.003222157,0.000772628,-0.22,-0.358
202.3263889,202,0.326388889,0.004326423,0.00176348,-0.219,-0.356
202.3333333,202,0.333333333,0.005493868,0.002890721,-0.218,-0.354
202.3402778,202,0.340277778,0.009118549,0.006854262,-0.215,-0.348
202.3472222,202,0.347222222,0.015976003,0.013171116,-0.21,-0.34
202.3541667,202,0.354166667,0.025486531,0.017629541,-0.204,-0.335
202.3611111,202,0.361111111,0.027324863,0.020480784,-0.203,-0.332
202.3680556,202,0.368055556,0.027468691,0.021457576,-0.203,-0.331
202.375,202,0.375,0.025910773,0.024482976,-0.204,-0.328
202.3819444,202,0.381944444,0.03683544,0.028720277,-0.198,-0.324
202.3888889,202,0.388888889,0.03699107,0.032049,-0.198,-0.321
202.3958333,202,0.395833333,0.039079837,0.035508735,-0.197,-0.318
202.4027778,202,0.402777778,0.047363714,0.040329323,-0.193,-0.314
202.4097222,202,0.409722222,0.047530698,0.041568417,-0.193,-0.313
202.4166667,202,0.416666667,0.052005165,0.046689213,-0.191,-0.309
202.4236111,202,0.423611111,0.058948392,0.050690061,-0.188,-0.306
202.4305556,202,0.430555556,0.056825896,0.052052009,-0.189,-0.305
202.4375,202,0.4375,0.059304643,0.052047709,-0.188,-0.305
202.4444444,202,0.444444444,0.059482676,0.053425581,-0.188,-0.304
202.4513889,202,0.451388889,0.069313927,0.056233435,-0.184,-0.302
202.4583333,202,0.458333333,0.077208806,0.060568785,-0.181,-0.299
202.4652778,202,0.465277778,0.077402535,0.060564719,-0.181,-0.299
202.4722222,202,0.472222222,0.074977075,0.062040099,-0.182,-0.298
202.4791667,202,0.479166667,0.075168285,0.065045006,-0.182,-0.296
202.4861111,202,0.486111111,0.07024766,0.065041194,-0.184,-0.296
202.4930556,202,0.493055556,0.070434087,0.063524764,-0.184,-0.297
202.5,202,0.5,0.065676275,0.062025324,-0.186,-0.298
202.5069444,202,0.506944444,0.063448425,0.059080089,-0.187,-0.3
202.5138889,202,0.513888889,0.068494301,0.062018638,-0.185,-0.298
202.5208333,202,0.520833333,0.06867798,0.063511288,-0.185,-0.297
202.5277778,202,0.527777778,0.061612302,0.065020825,-0.188,-0.296
202.5347222,202,0.534722222,0.064165044,0.06654739,-0.187,-0.295
202.5416667,202,0.541666667,0.074286983,0.069654991,-0.183,-0.293
202.5486111,202,0.548611111,0.071920804,0.069652196,-0.184,-0.293
202.5555556,202,0.555555556,0.07210598,0.072829507,-0.184,-0.291
202.5625,202,0.5625,0.082795919,0.077730056,-0.18,-0.288
202.5694444,202,0.569444444,0.075036273,0.074440902,-0.183,-0.29
202.5763889,202,0.576388889,0.072660498,0.072822138,-0.184,-0.291
202.5833333,202,0.583333333,0.080675096,0.074436337,-0.181,-0.29
202.5902778,202,0.590277778,0.075596383,0.068074326,-0.183,-0.294
202.5972222,202,0.597222222,0.075782707,0.068072425,-0.183,-0.294
202.6041667,202,0.604166667,0.078585311,0.069634353,-0.182,-0.293
202.6111111,202,0.611111111,0.073581047,0.066522554,-0.184,-0.295
202.6180556,202,0.618055556,0.073764567,0.063479324,-0.184,-0.297
202.625,202,0.625,0.087295211,0.063477957,-0.179,-0.297
202.6319444,202,0.631944444,0.084724914,0.063476713,-0.18,-0.297
202.6388889,202,0.638888889,0.076896325,0.060501193,-0.183,-0.299
202.6458333,202,0.645833333,0.071956266,0.059037902,-0.185,-0.3
202.6527778,202,0.652777778,0.077265773,0.060499347,-0.183,-0.299
202.6597222,202,0.659722222,0.064943167,0.056160836,-0.188,-0.302
202.6666667,202,0.666666667,0.060407858,0.054746807,-0.19,-0.303
202.6736111,202,0.673611111,0.065289776,0.057589324,-0.188,-0.301
202.6805556,202,0.680555556,0.058448757,0.056159368,-0.191,-0.302
202.6875,202,0.6875,0.05413832,0.056159113,-0.193,-0.302
202.6944444,202,0.694444444,0.049977551,0.054745564,-0.195,-0.303
202.7013889,202,0.701388889,0.054462274,0.056158955,-0.193,-0.302
202.7083333,202,0.708333333,0.046116491,0.051966838,-0.197,-0.305
202.7152778,202,0.715277778,0.044236549,0.047917221,-0.198,-0.308
202.7222222,202,0.722222222,0.03661908,0.041476718,-0.202,-0.313
202.7291667,202,0.729166667,0.027858864,0.034244578,-0.207,-0.319
202.7361111,202,0.736111111,0.023071078,0.029717596,-0.21,-0.323
202.7430556,202,0.743055556,0.024802896,0.02862264,-0.209,-0.324
202.75,202,0.75,0.018708868,0.027542249,-0.213,-0.325
202.7569444,202,0.756944444,0.014532065,0.025424271,-0.216,-0.327
202.7638889,202,0.763888889,0.014643082,0.025425084,-0.216,-0.327
202.7708333,202,0.770833333,0.010779219,0.023365045,-0.219,-0.329
202.7777778,202,0.777777778,0.012171697,0.020383159,-0.218,-0.332
202.7847222,202,0.784722222,0.009732714,0.018468365,-0.22,-0.334
202.7916667,202,0.791666667,0.008617914,0.014814806,-0.221,-0.338
202.7986111,202,0.798611111,0.004282907,0.012233394,-0.225,-0.341
202.8055556,202,0.805555556,0.005407616,0.010590901,-0.224,-0.343
202.8125,202,0.8125,0.006588765,0.009794406,-0.223,-0.344
202.8194444,202,0.819444444,0.004534616,0.008250237,-0.225,-0.346
202.8263889,202,0.826388889,0.002676433,0.006065042,-0.227,-0.349
202.8333333,202,0.833333333,0.001069398,0.004703761,-0.229,-0.351
202.8402778,202,0.840277778,0.000430358,0.003427493,-0.23,-0.353
202.8472222,202,0.847222222,0,0.002825466,-0.231,-0.354
202.8541667,202,0.854166667,0.000537468,0.002249945,-0.23,-0.355
202.8611111,202,0.861111111,0,0.001704031,-0.232,-0.356
202.8680556,202,0.868055556,0,0.001192258,-0.234,-0.357
202.875,202,0.875,0,0.001193413,-0.235,-0.357
202.8819444,202,0.881944444,0,0.001707745,-0.232,-0.356
202.8888889,202,0.888888889,0,0.001195856,-0.234,-0.357
202.8958333,202,0.895833333,0,0.002257945,-0.233,-0.355
202.9027778,202,0.902777778,0,0.002259454,-0.233,-0.355
202.9097222,202,0.909722222,0,0.002261013,-0.234,-0.355
202.9166667,202,0.916666667,0,0.001714887,-0.237,-0.356
202.9236111,202,0.923611111,0,0.002264278,-0.236,-0.355
202.9305556,202,0.930555556,0,0.002265985,-0.24,-0.355
202.9375,202,0.9375,0,0.001719732,-0.238,-0.356
202.9444444,202,0.944444444,0,0.002269543,-0.239,-0.355
202.9513889,202,0.951388889,0,0.002271395,-0.24,-0.355
202.9583333,202,0.958333333,0,0.001724991,-0.24,-0.356
202.9652778,202,0.965277778,0,0.002275241,-0.238,-0.355
202.9722222,202,0.972222222,0,0.002277236,-0.24,-0.355
202.9791667,202,0.979166667,0,0.001730657,-0.241,-0.356
202.9861111,202,0.986111111,0,0.001732635,-0.242,-0.356
202.9930556,202,0.993055556,0,0.001734657,-0.239,-0.356
203,203,0,0,0.002285682,-0.24,-0.355
203.0069444,203,0.006944444,0,0.001738832,-0.241,-0.356
203.0138889,203,0.013888889,0,0.001740984,-0.241,-0.356
203.0208333,203,0.020833333,0,0.00174318,-0.241,-0.356
203.0277778,203,0.027777778,0,0.001745418,-0.241,-0.356
203.0347222,203,0.034722222,0,0.001747699,-0.241,-0.356
203.0416667,203,0.041666667,0,0.001750022,-0.24,-0.356
203.0486111,203,0.048611111,0,0.001236275,-0.241,-0.357
203.0555556,203,0.055555556,0,0.001238523,-0.241,-0.357
203.0625,203,0.0625,0,0.00124081,-0.24,-0.357
203.0694444,203,0.069444444,0,0.001243136,-0.241,-0.357
203.0763889,203,0.076388889,0,0.0012455,-0.239,-0.357
203.0833333,203,0.083333333,0,0.001247902,-0.238,-0.357
203.0902778,203,0.090277778,0,0.001767444,-0.237,-0.356
203.0972222,203,0.097222222,0,0.001770095,-0.238,-0.356
203.1041667,203,0.104166667,0,0.002323746,-0.235,-0.355
203.1111111,203,0.111111111,0,0.002326626,-0.238,-0.355
203.1180556,203,0.118055556,0,0.001778286,-0.239,-0.356
203.125,203,0.125,0,0.002332512,-0.238,-0.355
203.1319444,203,0.131944444,0,0.002916189,-0.235,-0.354
203.1388889,203,0.138888889,0,0.002919372,-0.239,-0.354
203.1458333,203,0.145833333,0,0.002341644,-0.238,-0.355
203.1527778,203,0.152777778,0,0.002925863,-0.237,-0.354
203.1597222,203,0.159722222,0,0.002929171,-0.238,-0.354
203.1666667,203,0.166666667,0,0.002932519,-0.236,-0.354
203.1736111,203,0.173611111,0,0.003543487,-0.235,-0.353
203.1805556,203,0.180555556,0,0.003547051,-0.237,-0.353
203.1875,203,0.1875,0,0.003550655,-0.237,-0.353
203.1944444,203,0.194444444,0,0.003554301,-0.237,-0.353
203.2013889,203,0.201388889,0,0.004189961,-0.237,-0.352
203.2083333,203,0.208333333,4.26E-06,0.004193816,-0.235,-0.352
203.2152778,203,0.215277778,2.82E-05,0.004852141,-0.235,-0.351
203.2222222,203,0.222222222,0.000628453,0.005531656,-0.234,-0.35
203.2291667,203,0.229166667,0.000677496,0.004860299,-0.234,-0.351
203.2361111,203,0.236111111,0.00072709,0.004864442,-0.234,-0.351
203.2430556,203,0.243055556,0.000777199,0.004868626,-0.234,-0.351
203.25,203,0.25,0.002418937,0.004872852,-0.232,-0.351
203.2569444,203,0.256944444,0.000238345,0.004877119,-0.235,-0.351
203.2638889,203,0.263888889,0.000278862,0.005557581,-0.235,-0.35
203.2708333,203,0.270833333,0.000320408,0.00556205,-0.235,-0.35
203.2777778,203,0.277777778,0.001034468,0.005566559,-0.234,-0.35
203.2847222,203,0.284722222,0.002734031,0.004894594,-0.232,-0.351
203.2916667,203,0.291666667,0.001931122,0.004899063,-0.233,-0.351
203.2986111,203,0.298611111,0.001193344,0.004903571,-0.234,-0.351
203.3055556,203,0.305555556,0.00386054,0.004908119,-0.231,-0.351
203.3125,203,0.3125,0.002108591,0.004256494,-0.233,-0.352
203.3194444,203,0.319444444,0.000633105,0.003626685,-0.235,-0.353
203.3263889,203,0.326388889,0.001409366,0.003020241,-0.234,-0.354
203.3333333,203,0.333333333,0.00072781,0.001882314,-0.235,-0.356
203.3402778,203,0.340277778,0.002347262,0.001886215,-0.233,-0.356
203.3472222,203,0.347222222,0.005273421,0.002447426,-0.23,-0.355
203.3541667,203,0.354166667,0.005343854,0.003648944,-0.23,-0.353
203.3611111,203,0.361111111,0.005414251,0.005623805,-0.23,-0.35
203.3680556,203,0.368055556,0.005484608,0.007043307,-0.23,-0.348
203.375,203,0.375,0.00773127,0.008536308,-0.228,-0.346
203.3819444,203,0.381944444,0.016663032,0.012555393,-0.221,-0.341
203.3888889,203,0.388888889,0.022592071,0.015158948,-0.217,-0.338
203.3958333,203,0.395833333,0.024233815,0.016061569,-0.216,-0.337
203.4027778,203,0.402777778,0.024331448,0.016979318,-0.216,-0.336
203.4097222,203,0.409722222,0.030957414,0.020778146,-0.212,-0.332
203.4166667,203,0.416666667,0.047745461,0.027980234,-0.203,-0.325
203.4236111,203,0.423611111,0.05195807,0.032417371,-0.201,-0.321
203.4305556,203,0.430555556,0.060715495,0.039507922,-0.197,-0.315
203.4375,203,0.4375,0.065389545,0.045828393,-0.195,-0.31
203.4444444,203,0.444444444,0.065517255,0.045837457,-0.195,-0.31
203.4513889,203,0.451388889,0.077725286,0.053928375,-0.19,-0.304
203.4583333,203,0.458333333,0.080400607,0.056758436,-0.189,-0.302
203.4652778,203,0.465277778,0.077993781,0.056768304,-0.19,-0.302
203.4722222,203,0.472222222,0.088560198,0.059663653,-0.186,-0.3
203.4791667,203,0.479166667,0.099848938,0.068729004,-0.182,-0.294
203.4861111,203,0.486111111,0.105852425,0.073498625,-0.18,-0.291
203.4930556,203,0.493055556,0.094466012,0.073509637,-0.184,-0.291
203.5,203,0.5,0.097421546,0.075142425,-0.183,-0.29
203.5069444,203,0.506944444,0.100426231,0.073531855,-0.182,-0.291
203.5138889,203,0.513888889,0.100569325,0.073543061,-0.182,-0.291
203.5208333,203,0.520833333,0.095026979,0.070363416,-0.184,-0.293
203.5277778,203,0.527777778,0.100854016,0.067253144,-0.182,-0.295
203.5347222,203,0.534722222,0.095304542,0.062709782,-0.184,-0.298
203.5416667,203,0.541666667,0.079439212,0.056880807,-0.19,-0.302
203.5486111,203,0.548611111,0.067384376,0.054068846,-0.195,-0.304
203.5555556,203,0.555555556,0.069863141,0.054079312,-0.194,-0.304
203.5625,203,0.5625,0.065306274,0.051330701,-0.196,-0.306
203.5694444,203,0.569444444,0.07010685,0.052712851,-0.194,-0.305
203.5763889,203,0.576388889,0.075071415,0.0527234,-0.192,-0.305
203.5833333,203,0.583333333,0.070348774,0.05136209,-0.194,-0.306
203.5902778,203,0.590277778,0.065779015,0.050016374,-0.196,-0.307
203.5972222,203,0.597222222,0.075440616,0.054143294,-0.192,-0.304
203.6041667,203,0.604166667,0.091125198,0.056978082,-0.186,-0.302
203.6111111,203,0.611111111,0.099633809,0.062832495,-0.183,-0.298
203.6180556,203,0.618055556,0.096927668,0.062844002,-0.184,-0.298
203.625,203,0.625,0.094264109,0.061369851,-0.185,-0.299
203.6319444,203,0.631944444,0.097190975,0.062867188,-0.184,-0.298
203.6388889,203,0.638888889,0.094523523,0.062878868,-0.185,-0.298
203.6458333,203,0.645833333,0.09465245,0.062890606,-0.185,-0.298
203.6527778,203,0.652777778,0.089313855,0.06141632,-0.187,-0.299
203.6597222,203,0.659722222,0.089438966,0.062914253,-0.187,-0.298
203.6666667,203,0.666666667,0.081682986,0.061439897,-0.19,-0.299
203.6736111,203,0.673611111,0.07925979,0.059989294,-0.191,-0.3
203.6805556,203,0.680555556,0.076874927,0.061478369,-0.192,-0.299
203.6875,203,0.6875,0.069721405,0.060027382,-0.195,-0.3
203.6944444,203,0.694444444,0.069833436,0.060046363,-0.195,-0.3
203.7013889,203,0.701388889,0.067598394,0.058611268,-0.196,-0.301
203.7083333,203,0.708333333,0.063128328,0.058630012,-0.198,-0.301
203.7152778,203,0.715277778,0.058804075,0.057210683,-0.2,-0.302
203.7222222,203,0.722222222,0.061106075,0.05722919,-0.199,-0.302
203.7291667,203,0.729166667,0.050579245,0.055825505,-0.204,-0.303
203.7361111,203,0.736111111,0.048657408,0.054437537,-0.205,-0.304
203.7430556,203,0.743055556,0.04289909,0.053065171,-0.208,-0.305
203.75,203,0.75,0.04110723,0.051708294,-0.209,-0.306
203.7569444,203,0.756944444,0.033991537,0.049023207,-0.213,-0.308
203.7638889,203,0.763888889,0.029015053,0.046399521,-0.216,-0.31
203.7708333,203,0.770833333,0.027473195,0.042569144,-0.217,-0.313
203.7777778,203,0.777777778,0.025960956,0.038873297,-0.218,-0.316
203.7847222,203,0.784722222,0.022949659,0.032996895,-0.22,-0.321
203.7916667,203,0.791666667,0.023025167,0.029651114,-0.22,-0.324
203.7986111,203,0.798611111,0.018701836,0.024351629,-0.223,-0.329
203.8055556,203,0.805555556,0.018772823,0.021349142,-0.223,-0.332
203.8125,203,0.8125,0.017440142,0.019423507,-0.224,-0.334
203.8194444,203,0.819444444,0.01891389,0.017555346,-0.223,-0.336
203.8263889,203,0.826388889,0.017577965,0.013981828,-0.224,-0.34
203.8333333,203,0.833333333,0.016272119,0.011462702,-0.225,-0.343
203.8402778,203,0.840277778,0.013688012,0.007575284,-0.227,-0.348
203.8472222,203,0.847222222,0.015061825,0.004783845,-0.226,-0.352
203.8541667,203,0.854166667,0.01253816,0.002330338,-0.228,-0.356
203.8611111,203,0.861111111,0.010147896,0.001271295,-0.23,-0.358
203.8680556,203,0.868055556,0.010206525,0.000375154,-0.23,-0.36
203.875,203,0.875,0.010264912,0,-0.23,-0.362
203.8819444,203,0.881944444,0.008007785,0,-0.232,-0.363
203.8888889,203,0.888888889,0.006960998,0,-0.233,-0.364
203.8958333,203,0.895833333,0.011654303,0,-0.229,-0.363
203.9027778,203,0.902777778,0.004980811,0,-0.235,-0.365
203.9097222,203,0.909722222,0.004052215,0,-0.236,-0.365
203.9166667,203,0.916666667,0.002295993,0,-0.238,-0.366
203.9236111,203,0.923611111,0.001526163,0,-0.239,-0.366
203.9305556,203,0.930555556,0.002378149,0,-0.238,-0.365
203.9375,203,0.9375,0.003300409,0,-0.237,-0.365
203.9444444,203,0.944444444,0.001639288,0,-0.239,-0.365
203.9513889,203,0.951388889,0.00093041,0,-0.24,-0.365
203.9583333,203,0.958333333,0.00096395,0,-0.24,-0.365
203.9652778,203,0.965277778,0.000997521,0,-0.24,-0.365
203.9722222,203,0.972222222,0.000375099,0,-0.241,-0.365
203.9791667,203,0.979166667,0,0,-0.242,-0.365
203.9861111,203,0.986111111,0.001098343,0,-0.24,-0.364
203.9930556,203,0.993055556,0.000459058,0,-0.241,-0.364
204,204,0,0,0,-0.242,-0.364
204.0069444,204,0.006944444,0,0,-0.244,-0.364
204.0138889,204,0.013888889,0,0,-0.243,-0.364
204.0208333,204,0.020833333,0,0,-0.243,-0.363
204.0277778,204,0.027777778,0,0,-0.243,-0.363
204.0347222,204,0.034722222,0,0,-0.245,-0.362
204.0416667,204,0.041666667,0,0,-0.243,-0.362
204.0486111,204,0.048611111,0,0,-0.243,-0.362
204.0555556,204,0.055555556,0,0,-0.245,-0.362
204.0625,204,0.0625,0,0,-0.243,-0.362
204.0694444,204,0.069444444,0,0,-0.244,-0.362
204.0763889,204,0.076388889,0,0.00016922,-0.244,-0.361
204.0833333,204,0.083333333,0,0.000174149,-0.245,-0.361
204.0902778,204,0.090277778,0,0.000565831,-0.244,-0.36
204.0972222,204,0.097222222,0,0.000184096,-0.245,-0.361
204.1041667,204,0.104166667,0,0.000189113,-0.245,-0.361
204.1111111,204,0.111111111,0,0,-0.245,-0.362
204.1180556,204,0.118055556,0,0,-0.245,-0.363
204.125,204,0.125,0,0,-0.244,-0.363
204.1319444,204,0.131944444,0,0,-0.245,-0.363
204.1388889,204,0.138888889,0,0.00021463,-0.246,-0.361
204.1458333,204,0.145833333,0,0.000219819,-0.245,-0.361
204.1527778,204,0.152777778,0,0,-0.246,-0.362
204.1597222,204,0.159722222,0,0,-0.246,-0.362
204.1666667,204,0.166666667,0,0,-0.246,-0.362
204.1736111,204,0.173611111,0,0,-0.246,-0.362
204.1805556,204,0.180555556,0,0,-0.246,-0.362
204.1875,204,0.1875,0,0,-0.246,-0.362
204.1944444,204,0.194444444,0,0,-0.245,-0.362
204.2013889,204,0.201388889,0,0.000262328,-0.244,-0.361
204.2083333,204,0.208333333,0,0.000267765,-0.244,-0.361
204.2152778,204,0.215277778,0,0.00027323,-0.244,-0.361
204.2222222,204,0.222222222,0.000705729,0.000278721,-0.242,-0.361
204.2291667,204,0.229166667,0.000730611,0.000693205,-0.242,-0.36
204.2361111,204,0.236111111,0.000755483,0.000699772,-0.242,-0.36
204.2430556,204,0.243055556,0.000180397,0.000706359,-0.243,-0.36
204.25,204,0.25,0,0.000712965,-0.244,-0.36
204.2569444,204,0.256944444,0,0.000719591,-0.244,-0.36
204.2638889,204,0.263888889,0,0.001195377,-0.244,-0.359
204.2708333,204,0.270833333,0.000257189,0.001202715,-0.243,-0.359
204.2777778,204,0.277777778,0.000904147,0.000739589,-0.242,-0.36
204.2847222,204,0.284722222,0.001668564,0.000746295,-0.241,-0.36
204.2916667,204,0.291666667,0.000316331,0.000753021,-0.243,-0.36
204.2986111,204,0.298611111,0.00033624,1.70E-05,-0.243,-0.362
204.3055556,204,0.305555556,0.000356223,0,-0.243,-0.364
204.3125,204,0.3125,0.001026656,0,-0.242,-0.364
204.3194444,204,0.319444444,0.001050943,0,-0.242,-0.364
204.3263889,204,0.326388889,0.00183178,0,-0.241,-0.363
204.3333333,204,0.333333333,0.001858522,0.000370194,-0.241,-0.361
204.3402778,204,0.340277778,0.004554165,0.00234196,-0.238,-0.357
204.3472222,204,0.347222222,0.004585756,0.006169557,-0.238,-0.351
204.3541667,204,0.354166667,0.006647033,0.010696723,-0.236,-0.345
204.3611111,204,0.361111111,0.010029238,0.015805884,-0.233,-0.339
204.3680556,204,0.368055556,0.015032821,0.021451587,-0.229,-0.333
204.375,204,0.375,0.020570092,0.020490322,-0.225,-0.334
204.3819444,204,0.381944444,0.020612579,0.01954313,-0.225,-0.335
204.3888889,204,0.388888889,0.026665732,0.02051779,-0.221,-0.334
204.3958333,204,0.395833333,0.033227535,0.023501365,-0.217,-0.331
204.4027778,204,0.402777778,0.028337278,0.023515633,-0.22,-0.331
204.4097222,204,0.409722222,0.028381788,0.021535087,-0.22,-0.333
204.4166667,204,0.416666667,0.044112537,0.029872238,-0.211,-0.325
204.4236111,204,0.423611111,0.051986894,0.037924231,-0.207,-0.318
204.4305556,204,0.430555556,0.058268516,0.041604037,-0.204,-0.315
204.4375,204,0.4375,0.064872794,0.045418583,-0.201,-0.312
204.4444444,204,0.444444444,0.067184397,0.046732034,-0.2,-0.311
204.4513889,204,0.451388889,0.076647776,0.049387863,-0.196,-0.309
204.4583333,204,0.458333333,0.079153722,0.050748022,-0.195,-0.308
204.4652778,204,0.465277778,0.074348672,0.050765955,-0.197,-0.308
204.4722222,204,0.472222222,0.086859536,0.053515934,-0.192,-0.306
204.4791667,204,0.479166667,0.089530676,0.054923905,-0.191,-0.305
204.4861111,204,0.486111111,0.097687415,0.05776967,-0.188,-0.303
204.4930556,204,0.493055556,0.087028729,0.056366665,-0.192,-0.304
204.5,204,0.5,0.089699889,0.05924526,-0.191,-0.302
204.5069444,204,0.506944444,0.092413795,0.060718599,-0.19,-0.301
204.5138889,204,0.513888889,0.089809663,0.060737755,-0.191,-0.301
